,Date,Home,Home_ELO,Home_ELO_xG,Away,Away_ELO,Away_ELO_xG,Expectation,Expectation_xG,G+/-,xG+/-,Points,Points_xG,Home_ELO_new,Home_ELO_xG_new,Away_ELO_new,Away_ELO_xG_new
1625,2015-02-12,Minnesota Wild,1494.61811553,1554.85133094,Florida Panthers,1533.89084325,1532.58565958,49.385136049,58.1673655091,0.0,-1.13,98.770272098,83.6652689817,1494.66730465,1549.24639487,1533.84165414,1538.19059565
1626,2015-02-12,Montreal Canadiens,1551.74131516,1481.63298787,Edmonton Oilers,1406.21520587,1432.25806576,73.8694037184,61.90931985,0.0,-2.05,52.2611925633,76.1813603,1549.48899451,1474.19969439,1408.46752652,1439.69135924
1627,2015-02-12,Nashville Predators,1540.34933542,1563.30134474,Winnipeg Jets,1511.6539397,1533.16620766,59.0651712335,59.2654043812,1.0,-0.56,59.0651712335,59.2654043812,1543.62412172,1558.365918,1508.37915339,1538.10163441
1628,2015-02-12,New York Islanders,1522.91259188,1607.84666877,Toronto Maple Leafs,1428.87096481,1422.27301839,67.7612929203,78.0695497296,1.0,0.71,67.7612929203,78.0695497296,1525.49168845,1609.70441681,1426.29186824,1420.41527035
1629,2015-02-12,New York Rangers,1544.59432221,1477.66895719,,1570.94029613,1565.3359476,51.2451569676,42.4781373431,2.0,-1.25,51.2451569676,42.4781373431,1552.16076334,1472.57158071,1563.373855,1570.43332408
1630,2015-02-12,Ottawa Senators,1487.16801876,1483.05069632,Pittsburgh Penguins,1502.95805035,1513.24712995,52.7617229981,50.6912447249,-1.0,-0.62,47.2382770019,49.3087552751,1482.70085635,1478.99539674,1507.42521276,1517.30242953
1631,2015-02-12,Pittsburgh Penguins,1507.42521276,1517.30242953,,1563.373855,1570.43332408,46.988896105,47.3931205087,1.0,0.62,46.988896105,47.3931205087,1514.19016984,1523.61525507,1556.60889792,1564.12049854
1632,2015-02-12,St. Louis Blues,1555.2661884,1515.21511167,,1556.60889792,1564.12049854,54.8285783518,47.9999217848,2.0,1.59,54.8285783518,47.9999217848,1561.95083583,1522.8998879,1549.92425049,1556.43572231
1633,2015-02-12,Tampa Bay Lightning,1522.11512981,1609.83693813,St. Louis Blues,1561.95083583,1522.8998879,49.304130897,66.8614671656,-2.0,-1.59,50.695869103,33.1385328344,1516.97903685,1601.97955249,1567.08692879,1530.75727354
1634,2015-02-12,Toronto Maple Leafs,1426.29186824,1420.41527035,,1549.92425049,1556.43572231,37.5144531084,35.8582809327,-1.0,-0.71,62.4855468916,64.1417190673,1421.79013387,1416.11227663,1554.42598486,1560.73871603
1635,2015-02-12,Winnipeg Jets,1508.37915339,1538.10163441,,1554.42598486,1560.73871603,48.4107686634,51.7784164416,-1.0,0.56,51.5892313366,48.2215835584,1502.56986115,1543.88822443,1560.2352771,1554.952126
1636,2015-02-13,Arizona Coyotes,1426.17730404,1414.54379006,San Jose Sharks,1488.14267733,1515.13619348,46.1271440431,40.6710649497,-1.0,0.45,53.8728559569,59.3289350503,1422.48713251,1419.30324406,1491.83284885,1510.37673948
1637,2015-02-13,Boston Bruins,1534.1605763,1532.81148697,,1560.2352771,1554.952126,51.2841713299,51.8497662153,-2.0,0.0,48.7158286701,48.1502337847,1525.95433194,1532.58951503,1568.44152146,1555.17409794
1638,2015-02-13,Chicago Blackhawks,1507.48172309,1503.21011426,New Jersey Devils,1474.30469228,1451.20551772,59.6874401682,62.2656412689,0.0,1.14,80.6251196635,75.4687174622,1506.70672788,1506.22886296,1475.0796875,1448.18676902
1639,2015-02-13,Columbus Blue Jackets,1480.55248276,1405.67877345,Philadelphia Flyers,1486.98717334,1514.4300262,54.1016406473,39.5429364854,1.0,1.07,54.1016406473,39.5429364854,1484.22435151,1411.61917101,1483.3153046,1508.48962863
1640,2015-02-13,Dallas Stars,1484.05874281,1512.2635582,Florida Panthers,1533.84165414,1538.19059565,47.8738509431,51.3054075448,1.0,0.97,47.8738509431,51.3054075448,1488.4172779,1516.1591256,1529.48311905,1534.29502825
1641,2015-02-13,Florida Panthers,1529.48311905,1534.29502825,,1568.44152146,1555.17409794,49.4303647477,52.031047002,-1.0,-0.97,50.5696352523,47.968952998,1523.55147528,1527.84786464,1574.37316523,1561.62126155
1642,2015-02-13,New Jersey Devils,1475.0796875,1448.18676902,,1574.37316523,1561.62126155,40.8516131308,38.9002943024,0.0,-1.14,81.7032262615,77.8005886048,1476.17749392,1443.5187337,1573.27535881,1566.28929687
1643,2015-02-13,Philadelphia Flyers,1483.3153046,1508.48962863,,1573.27535881,1566.28929687,42.1559318404,46.7235657855,-1.0,-1.07,57.8440681596,53.2764342145,1478.25659278,1502.88280074,1578.33407063,1571.89612476
1644,2015-02-13,San Jose Sharks,1491.83284885,1510.37673948,,1578.33407063,1571.89612476,42.6421903184,46.1909481134,1.0,-0.45,42.6421903184,46.1909481134,1499.74353778,1504.83382571,1570.4233817,1577.43903854
1645,2015-02-13,Vancouver Canucks,1519.26048581,1522.82350798,Boston Bruins,1525.95433194,1532.58951503,54.0645938816,53.625091608,2.0,0.0,54.0645938816,53.625091608,1523.84066938,1522.53350065,1521.37414836,1532.87952236
1646,2015-02-14,Arizona Coyotes,1422.48713251,1419.30324406,New York Rangers,1552.16076334,1472.57158071,36.7028655219,47.3733951764,-3.0,-0.81,63.2971344781,52.6266048236,1418.48080505,1415.51337245,1556.1670908,1476.36145232
1647,2015-02-14,Calgary Flames,1483.83244315,1443.41042502,Vancouver Canucks,1523.84066938,1522.53350065,49.279308224,43.684097021,2.0,1.69,49.279308224,43.684097021,1489.20739788,1449.40515845,1518.46571465,1516.53876722
1648,2015-02-14,Carolina Hurricanes,1444.95027252,1491.23269104,,1570.4233817,1577.43903854,37.2663998036,42.6837123701,-3.0,0.14,62.7336001964,57.3162876299,1438.80789785,1498.11064556,1576.56575637,1570.56108402
1649,2015-02-14,Colorado Avalanche,1491.7538645,1373.57746275,Dallas Stars,1488.4172779,1516.1591256,55.4947961889,34.9942985084,4.0,1.22,55.4947961889,34.9942985084,1497.75314611,1380.59173885,1482.41799629,1509.1448495
1650,2015-02-14,Columbus Blue Jackets,1484.22435151,1411.61917101,,1576.56575637,1570.56108402,41.8220267514,32.8833212296,-3.0,-1.91,58.1779732486,67.1166787704,1476.98541045,1407.67317246,1583.80469743,1574.50708257
1651,2015-02-14,Dallas Stars,1482.41799629,1509.1448495,,1583.80469743,1574.50708257,40.5607828194,45.6416126771,-4.0,-1.22,59.4392171806,54.3583873229,1474.43674341,1503.66785598,1591.78595031,1579.98407609
1652,2015-02-14,Detroit Red Wings,1517.5911303,1553.33512659,Winnipeg Jets,1502.56986115,1543.88822443,57.1493100627,56.3617563516,0.0,-0.44,85.7013798746,87.2764872968,1517.01918549,1548.82618608,1503.14180596,1548.39716494
1653,2015-02-14,Edmonton Oilers,1408.46752652,1439.69135924,,1591.78595031,1579.98407609,29.8638532476,35.2946247077,-3.0,-2.69,70.1361467524,64.7053752923,1404.02175128,1434.36940709,1596.23172556,1585.30602824
1654,2015-02-14,Los Angeles Kings,1518.40801025,1590.49992855,Washington Capitals,1539.51494267,1528.89502787,51.9983081613,63.555025771,3.0,2.09,51.9983081613,63.555025771,1524.26843224,1593.69051538,1533.65452068,1525.70444104
1655,2015-02-14,Minnesota Wild,1494.66730465,1549.24639487,Carolina Hurricanes,1438.80789785,1498.11064556,62.7855725323,62.1480567461,3.0,-0.14,62.7855725323,62.1480567461,1498.75403393,1544.27455033,1434.72116857,1503.0824901
1656,2015-02-14,Montreal Canadiens,1549.48899451,1474.19969439,Toronto Maple Leafs,1421.79013387,1416.11227663,71.8406278421,63.084748498,-1.0,1.08,28.1593721579,36.915251502,1541.37798639,1477.15291451,1429.90114198,1413.15905651
1657,2015-02-14,Nashville Predators,1543.62412172,1558.365918,New Jersey Devils,1476.17749392,1443.5187337,64.3303237502,70.320143945,3.0,1.31,64.3303237502,70.320143945,1547.46908401,1560.74030649,1472.33253163,1441.14434522
1658,2015-02-14,New Jersey Devils,1472.33253163,1441.14434522,,1596.23172556,1585.30602824,37.4784570161,34.7876787946,-3.0,-1.31,62.5215429839,65.2123212054,1466.13999555,1436.96982376,1602.42426164,1589.4805497
1659,2015-02-14,New York Islanders,1525.49168845,1609.70441681,Columbus Blue Jackets,1476.98541045,1407.67317246,61.791333945,79.6483855596,3.0,1.91,61.791333945,79.6483855596,1529.73563727,1611.33254597,1472.74146162,1406.04504331
1660,2015-02-14,New York Rangers,1556.1670908,1476.36145232,,1602.42426164,1589.4805497,48.3805295611,38.9434551665,3.0,0.81,48.3805295611,38.9434551665,1565.90162462,1484.86594393,1592.68972782,1580.97605809
1661,2015-02-14,Ottawa Senators,1482.70085635,1478.99539674,Edmonton Oilers,1404.02175128,1434.36940709,65.7998950771,61.2626009735,3.0,2.69,65.7998950771,61.2626009735,1486.31865711,1483.07614875,1400.40395051,1430.28865507
1662,2015-02-14,Toronto Maple Leafs,1429.90114198,1413.15905651,,1592.68972782,1580.97605809,32.3964810021,31.7657901656,1.0,-1.08,32.3964810021,31.7657901656,1440.74080311,1409.34716169,1581.85006668,1584.78795291
1663,2015-02-14,Vancouver Canucks,1518.46571465,1516.53876722,,1581.85006668,1584.78795291,45.9242270711,45.2296114936,-2.0,-1.69,54.0757729289,54.7703885064,1511.59816466,1510.35327413,1588.71761667,1590.97344599
1664,2015-02-14,Washington Capitals,1533.65452068,1525.70444104,,1588.71761667,1590.97344599,47.115893484,45.6549276509,-3.0,-2.09,52.884106516,54.3450723491,1525.09093404,1518.76181713,1597.28120331,1597.91606991
1665,2015-02-14,Winnipeg Jets,1503.14180596,1548.39716494,,1597.28120331,1597.91606991,41.5704121036,47.91177703,0.0,0.44,83.1408242072,95.8235540601,1504.15335651,1554.6477517,1596.26965277,1591.66548315
1666,2015-02-15,Anaheim Ducks,1518.49193143,1501.52873309,Washington Capitals,1525.09093404,1518.76181713,54.0781524627,52.5546383155,-1.0,0.41,45.9218475373,47.4453616845,1513.79758164,1505.32436202,1529.78528383,1514.96618819
1667,2015-02-15,Buffalo Sabres,1411.03723014,1353.14757219,Philadelphia Flyers,1478.25659278,1502.88280074,45.3765070128,34.063424997,-2.0,0.14,54.6234929872,65.936575003,1406.54766136,1358.64153281,1482.74616155,1497.38884012
1668,2015-02-15,Chicago Blackhawks,1506.70672788,1506.22886296,Pittsburgh Penguins,1514.19016984,1523.61525507,53.9516921648,52.5326326101,0.0,-0.24,92.0966156703,94.9347347799,1506.39059251,1502.02625235,1514.50630522,1527.81786568
1669,2015-02-15,Florida Panthers,1523.55147528,1527.84786464,St. Louis Blues,1567.08692879,1530.75727354,48.7718965584,54.6051191039,-1.0,-0.77,51.2281034416,45.3948808961,1519.64972356,1523.41125675,1570.98868052,1535.19388142
1670,2015-02-15,Philadelphia Flyers,1482.74616155,1497.38884012,,1596.26965277,1591.66548315,38.8881182486,41.5512235353,2.0,-0.14,38.8881182486,41.5512235353,1493.58757876,1492.4026933,1585.42823556,1596.65162998
1671,2015-02-15,Pittsburgh Penguins,1514.50630522,1527.81786568,,1585.42823556,1596.65162998,44.8487608879,45.1462631117,0.0,0.24,89.6975217757,90.2925262235,1515.12445391,1534.40031411,1584.81008686,1590.06918155
1672,2015-02-15,San Jose Sharks,1499.74353778,1504.83382571,Tampa Bay Lightning,1516.97903685,1601.97955249,52.5542916713,41.1506864593,-2.0,0.54,47.4457083287,58.8493135407,1494.0547734,1509.65849811,1522.66780124,1597.15488009
1673,2015-02-15,St. Louis Blues,1570.98868052,1535.19388142,,1584.81008686,1590.06918155,53.0440752274,47.1428303981,1.0,0.77,53.0440752274,47.1428303981,1576.62339149,1541.53674178,1579.17537589,1583.7263212
1674,2015-02-15,Tampa Bay Lightning,1522.66780124,1597.15488009,,1579.17537589,1583.7263212,46.908758818,56.9246411409,2.0,-0.54,46.908758818,56.9246411409,1531.34030386,1590.32392315,1570.50287326,1590.55727813
1675,2015-02-15,Washington Capitals,1529.78528383,1514.96618819,,1570.50287326,1590.55727813,49.1772470084,44.1849060131,1.0,-0.41,49.1772470084,44.1849060131,1535.99208866,1509.66399947,1564.29606843,1595.85946686
1676,2015-02-16,Arizona Coyotes,1418.48080505,1415.51337245,,1564.29606843,1595.85946686,34.5720511587,30.2234606401,-2.0,-0.2,65.4279488413,69.7765393599,1414.24446538,1411.83957525,1568.5324081,1599.53326405
1677,2015-02-16,Boston Bruins,1521.37414836,1532.87952236,,1568.5324081,1599.53326405,48.2509996559,45.4572224687,0.0,0.19,96.5019993119,90.9144449374,1521.5840284,1539.42465566,1568.32252806,1592.98813075
1678,2015-02-16,Calgary Flames,1489.20739788,1449.40515845,Boston Bruins,1521.5840284,1539.42465566,50.3775260415,42.1475880722,0.0,-0.19,99.2449479169,84.2951761444,1489.1771958,1446.03335141,1521.61423048,1542.79646271
1679,2015-02-16,Carolina Hurricanes,1434.72116857,1503.0824901,,1568.32252806,1592.98813075,36.1791939201,42.1635700408,0.0,-1.85,72.3583878402,84.3271400817,1436.3796653,1497.35543138,1566.66403133,1598.71518947
1680,2015-02-16,Colorado Avalanche,1497.75314611,1380.59173885,Arizona Coyotes,1414.24446538,1411.83957525,66.4227486651,50.539958756,2.0,0.2,66.4227486651,50.539958756,1500.43932622,1384.54854215,1411.55828527,1407.88277195
1681,2015-02-16,Detroit Red Wings,1517.01918549,1548.82618608,Montreal Canadiens,1541.37798639,1477.15291451,51.5309129824,64.8866548062,-1.0,0.11,48.4690870176,35.1133451938,1512.76177095,1551.6352537,1545.63540093,1474.34384689
1682,2015-02-16,Edmonton Oilers,1400.40395051,1430.28865507,,1566.66403133,1598.71518947,31.9603671346,31.6897861732,-1.0,-1.37,68.0396328654,68.3102138268,1396.56870646,1426.48588073,1570.49927539,1602.51796381
1683,2015-02-16,Los Angeles Kings,1524.26843224,1593.69051538,Tampa Bay Lightning,1531.34030386,1590.32392315,54.0105463909,55.4990621542,2.0,0.42,54.0105463909,55.4990621542,1528.85740266,1597.25059041,1526.75133345,1586.76384812
1684,2015-02-16,Minnesota Wild,1498.75403393,1544.27455033,,1570.49927539,1602.51796381,44.7315633267,46.6599852831,-1.0,0.69,55.2684366733,53.3400147169,1493.38624633,1550.67535209,1575.86706299,1596.11716204
1685,2015-02-16,Montreal Canadiens,1545.63540093,1474.34384689,,1575.86706299,1596.11716204,50.6861759103,37.7656449224,1.0,-0.11,50.6861759103,37.7656449224,1551.55305982,1469.8119695,1569.9494041,1600.64903943
1686,2015-02-16,New York Islanders,1529.73563727,1611.33254597,New York Rangers,1565.90162462,1484.86594393,49.8322015618,71.696906199,-1.0,1.6,50.1677984382,28.303093801,1525.74906115,1613.59679347,1569.88820075,1482.60169643
1687,2015-02-16,New York Rangers,1569.88820075,1482.60169643,,1569.9494041,1600.64903943,55.0112160836,38.2710584098,1.0,-1.6,55.0112160836,38.2710584098,1575.28685482,1478.00916942,1564.55075003,1605.24156644
1688,2015-02-16,Ottawa Senators,1486.31865711,1483.07614875,Carolina Hurricanes,1436.3796653,1497.35543138,61.9858609938,52.9784205427,0.0,1.85,76.0282780124,94.0431589147,1485.35978824,1487.6709682,1437.33853418,1492.76061194
1689,2015-02-16,Tampa Bay Lightning,1526.75133345,1586.76384812,,1564.55075003,1605.24156644,49.5971402885,52.3759566849,-2.0,-0.42,50.4028597115,47.6240433151,1518.97346041,1580.47873332,1572.32862307,1611.52668124
1690,2015-02-16,Vancouver Canucks,1511.59816466,1510.35327413,Minnesota Wild,1493.38624633,1550.67535209,57.5984911606,49.2341513143,1.0,-0.69,57.5984911606,49.2341513143,1514.99028537,1506.41454203,1489.99412562,1554.6140842
1691,2015-02-16,Winnipeg Jets,1504.15335651,1554.6477517,Edmonton Oilers,1396.56870646,1426.48588073,69.440257158,71.8945151471,1.0,1.37,69.440257158,71.8945151471,1506.59813593,1556.89619049,1394.12392703,1424.23744195
1692,2015-02-17,Buffalo Sabres,1406.54766136,1358.64153281,,1572.32862307,1611.52668124,32.0203723187,22.1965701424,1.0,-0.7,32.0203723187,22.1965701424,1417.5019849,1355.8329959,1561.37429954,1614.33521815
1693,2015-02-17,Carolina Hurricanes,1437.33853418,1492.76061194,New York Islanders,1525.74906115,1613.59679347,42.3735892856,37.8925181483,-1.0,1.14,57.6264107144,62.1074818517,1433.94864704,1499.10831512,1529.13894829,1607.24909029
1694,2015-02-17,Columbus Blue Jackets,1472.74146162,1406.04504331,,1561.37429954,1614.33521815,42.3423435376,26.9425669919,1.0,0.09,42.3423435376,26.9425669919,1480.7331126,1416.46207416,1553.38264855,1603.9181873
1695,2015-02-17,Dallas Stars,1474.43674341,1503.66785598,,1553.38264855,1603.9181873,43.7091886824,40.7185880857,2.0,0.23,43.7091886824,40.7185880857,1483.95432862,1510.78162541,1543.86506334,1596.80441787
1696,2015-02-17,Florida Panthers,1519.64972356,1523.41125675,,1543.86506334,1596.80441787,51.5515390803,44.4971605573,1.0,-0.17,51.5515390803,44.4971605573,1525.46353887,1518.07159749,1538.05124803,1602.14407714
1697,2015-02-17,Nashville Predators,1547.46908401,1560.74030649,San Jose Sharks,1494.0547734,1509.65849811,62.4561161571,62.1407519817,3.0,-0.14,62.4561161571,62.1407519817,1551.60777065,1555.76904633,1489.91608676,1514.62975826
1698,2015-02-17,New Jersey Devils,1466.13999555,1436.96982376,Buffalo Sabres,1417.5019849,1355.8329959,61.8092358693,66.1175563679,-1.0,0.7,38.1907641307,33.8824436321,1460.04645325,1439.68041925,1423.5955272,1353.12240041
1699,2015-02-17,New York Islanders,1529.13894829,1607.24909029,,1538.05124803,1602.14407714,53.7472821448,55.7460769096,1.0,-1.14,53.7472821448,55.7460769096,1534.68927443,1599.46988498,1532.50092189,1609.92328244
1700,2015-02-17,Philadelphia Flyers,1493.58757876,1492.4026933,Columbus Blue Jackets,1480.7331126,1416.46207416,56.8435887271,65.44426959,-1.0,-0.09,43.1564112729,34.55573041,1488.40595088,1487.10398387,1485.91474049,1421.76078359
1701,2015-02-17,Pittsburgh Penguins,1515.12445391,1534.40031411,Washington Capitals,1535.99208866,1509.66399947,52.0326899048,58.5130253035,1.0,-0.76,52.0326899048,58.5130253035,1518.96183872,1529.27949631,1532.15470386,1514.78481726
1702,2015-02-17,San Jose Sharks,1489.91608676,1514.62975826,,1532.50092189,1609.92328244,48.9086278537,41.4091316876,-3.0,0.14,51.0913721463,58.5908683124,1480.89135095,1521.66066246,1541.52565769,1602.89237824
1703,2015-02-17,St. Louis Blues,1576.62339149,1541.53674178,Dallas Stars,1483.95432862,1510.78162541,67.5884485272,59.3515341914,-2.0,-0.23,32.4115514728,40.6484658086,1568.13786002,1536.78861904,1492.43986009,1515.52974815
1704,2015-02-17,Toronto Maple Leafs,1440.74080311,1409.34716169,Florida Panthers,1525.46353887,1518.07159749,42.8927791373,39.5466270104,-1.0,0.17,57.1072208627,60.4533729896,1437.30938078,1414.18343153,1528.8949612,1513.23532765
1705,2015-02-17,Washington Capitals,1532.15470386,1514.78481726,,1541.52565769,1602.89237824,53.6816408024,42.4161808954,-1.0,0.76,46.3183591976,57.5838191046,1525.21629626,1522.21242991,1548.46406528,1595.46476559
1706,2015-02-18,Anaheim Ducks,1513.79758164,1505.32436202,Tampa Bay Lightning,1518.97346041,1580.47873332,54.2815248989,44.2469138082,-3.0,0.2,45.7184751011,55.7530861918,1506.83313474,1509.78460892,1525.93790731,1576.01848643
1707,2015-02-18,Boston Bruins,1521.61423048,1542.79646271,,1548.46406528,1595.46476559,51.1726879611,47.4595164053,1.0,1.38,51.1726879611,47.4595164053,1527.47350793,1550.22473155,1542.60478784,1588.03649675
1708,2015-02-18,Calgary Flames,1489.1771958,1446.03335141,Minnesota Wild,1489.99412562,1554.6140842,54.9035274571,39.566405315,0.0,0.76,90.1929450859,79.13281063,1488.7849136,1451.50912226,1490.38640782,1549.13831335
1709,2015-02-18,Chicago Blackhawks,1506.39059251,1502.02625235,Detroit Red Wings,1512.76177095,1551.6352537,54.1107191349,47.8988338749,-1.0,0.55,45.8892808651,52.1011661251,1501.69058429,1506.19434564,1517.46177917,1547.46716041
1710,2015-02-18,Colorado Avalanche,1500.43932622,1384.54854215,Los Angeles Kings,1528.85740266,1597.25059041,50.9471016444,26.4456050055,-2.0,0.33,49.0528983556,73.5543949945,1495.02590767,1392.01819188,1534.2708212,1589.78094067
1711,2015-02-18,Detroit Red Wings,1517.46177917,1547.46716041,,1542.60478784,1588.03649675,51.418154612,49.1985767153,1.0,-0.55,51.418154612,49.1985767153,1523.29160061,1541.5633312,1536.77496639,1593.94032595
1712,2015-02-18,Edmonton Oilers,1394.12392703,1424.23744195,Boston Bruins,1527.47350793,1550.22473155,36.212665992,37.1972286661,-1.0,-1.38,63.787334008,62.8027713339,1391.22691375,1421.26166365,1530.37052121,1553.20050984
